train_id,origin,destination,travel_date,booking_date,class,seats_requested,booked
T126,CSTM,MAS,2025-07-22,2025-04-22,SL,1,1
T117,BCT,NDLS,2025-12-09,2025-09-07,3A,1,1
T124,NDLS,BCT,2025-05-18,2025-02-10,SL,1,1
T105,HYD,NDLS,2025-02-07,2025-01-23,SL,1,1
T124,BCT,CSTM,2025-12-29,2025-12-25,SL,1,0
T129,PUNE,BCT,2025-06-01,2025-04-18,3A,1,1
T139,LKO,BCT,2025-04-19,2025-04-08,SL,1,0
T137,PUNE,SBC,2025-08-07,2025-05-19,SL,1,1
T115,MAS,NDLS,2025-10-22,2025-09-21,SL,1,1
T102,BCT,CSTM,2025-08-15,2025-06-16,2A,1,0
T106,SBC,BCT,2025-07-03,2025-06-15,SL,1,0
T109,JU,LKO,2025-10-05,2025-07-21,SL,1,1
T104,PUNE,SBC,2025-05-06,2025-02-22,3A,1,0
T130,PUNE,JU,2025-01-27,2024-12-07,SL,1,1
T131,KOL,CSTM,2025-03-01,2025-01-29,SL,1,1
T117,LKO,SBC,2025-09-20,2025-09-02,1A,1,0
T101,PUNE,JU,2025-10-04,2025-07-06,3A,1,1
T128,KOL,LKO,2025-08-29,2025-07-02,SL,1,1
T124,NDLS,HYD,2025-05-30,2025-02-26,2A,1,0
T139,PUNE,HYD,2025-06-21,2025-03-23,3A,1,1
T120,HYD,SBC,2025-10-28,2025-09-08,1A,1,1
T104,BCT,CSTM,2025-09-11,2025-08-07,3A,1,0
T103,CSTM,MAS,2025-09-06,2025-09-04,3A,1,0
T119,CSTM,PUNE,2025-02-22,2025-02-03,2A,1,0
T114,KOL,SBC,2025-12-25,2025-09-26,SL,1,1
T129,KOL,JU,2025-05-13,2025-04-07,SL,1,1
T120,NDLS,KOL,2025-12-07,2025-09-05,2A,1,1
T125,HYD,BCT,2025-07-04,2025-05-26,SL,1,0
T128,SBC,LKO,2025-04-18,2024-12-25,3A,1,1
T127,NDLS,KOL,2025-11-01,2025-08-08,3A,1,1
T138,SBC,HYD,2025-12-16,2025-10-07,SL,1,1
T132,CSTM,KOL,2025-01-03,2024-10-15,SL,1,1
T107,BCT,LKO,2025-10-05,2025-08-15,SL,1,1
T112,KOL,NDLS,2025-03-25,2025-03-15,3A,1,0
T107,SBC,CSTM,2025-03-13,2025-01-11,SL,1,1
T122,KOL,SBC,2025-04-24,2025-03-31,2A,1,0
T114,HYD,KOL,2025-01-27,2024-10-16,1A,1,0
T121,BCT,KOL,2025-03-15,2025-02-09,SL,1,0
T125,MAS,KOL,2025-08-21,2025-07-12,SL,1,0
T134,JU,HYD,2025-09-13,2025-07-02,2A,1,1
T104,BCT,KOL,2025-03-17,2025-01-22,SL,1,1
T107,NDLS,KOL,2025-12-13,2025-11-17,3A,1,0
T116,BCT,PUNE,2025-09-19,2025-06-21,1A,1,1
T114,LKO,JU,2025-03-03,2025-01-02,SL,1,1
T138,JU,BCT,2025-05-04,2025-01-19,2A,1,1
T122,MAS,JU,2025-12-03,2025-09-25,2A,1,1
T135,SBC,CSTM,2025-05-08,2025-04-24,3A,1,0
T112,BCT,JU,2025-05-17,2025-05-04,3A,1,0
T122,LKO,CSTM,2025-10-28,2025-09-10,2A,1,1
T118,SBC,NDLS,2025-05-07,2025-04-07,3A,1,0
T125,PUNE,JU,2025-12-23,2025-09-12,SL,1,1
T139,CSTM,LKO,2025-06-09,2025-05-06,3A,1,1
T123,NDLS,MAS,2025-09-29,2025-09-01,SL,1,1
T131,NDLS,KOL,2025-11-12,2025-07-22,SL,1,1
T132,LKO,SBC,2025-08-31,2025-06-03,1A,1,1
T134,MAS,SBC,2025-03-24,2024-12-05,3A,1,1
T113,KOL,BCT,2025-01-23,2025-01-22,3A,1,0
T127,BCT,LKO,2025-01-28,2024-10-21,SL,1,1
T104,HYD,MAS,2025-02-19,2024-12-12,3A,1,0
T112,CSTM,LKO,2025-06-09,2025-03-06,1A,1,1
T130,HYD,LKO,2025-07-11,2025-04-25,SL,1,1
T129,NDLS,MAS,2025-12-11,2025-11-13,SL,1,0
T103,LKO,JU,2025-10-01,2025-07-10,SL,1,1
T134,SBC,HYD,2025-03-06,2024-11-15,SL,1,0
T133,HYD,LKO,2025-04-18,2025-01-08,2A,1,1
T136,MAS,HYD,2025-06-11,2025-04-05,3A,1,1
T139,JU,SBC,2025-07-03,2025-03-16,3A,1,1
T136,BCT,KOL,2025-12-19,2025-10-24,2A,1,1
T117,LKO,BCT,2025-10-16,2025-09-21,3A,1,0
T100,KOL,JU,2025-06-30,2025-03-08,3A,1,1
T107,LKO,HYD,2025-06-01,2025-05-20,3A,1,0
T127,LKO,KOL,2025-04-26,2025-02-04,3A,1,1
T133,HYD,KOL,2025-06-05,2025-04-28,3A,1,1
T113,JU,HYD,2025-07-04,2025-03-31,2A,1,1
T125,BCT,LKO,2025-04-15,2025-03-26,3A,1,0
T102,HYD,CSTM,2025-04-10,2025-03-06,2A,1,0
T102,JU,KOL,2025-08-22,2025-05-11,2A,1,1
T125,PUNE,BCT,2025-01-28,2024-12-26,SL,1,1
T128,JU,CSTM,2025-04-08,2024-12-13,SL,1,0
T108,MAS,KOL,2025-01-16,2024-11-12,SL,1,0
T114,BCT,CSTM,2025-08-21,2025-05-30,3A,1,1
T101,NDLS,CSTM,2025-02-09,2024-12-28,SL,1,0
T105,KOL,NDLS,2025-05-19,2025-02-17,3A,1,1
T107,NDLS,HYD,2025-02-21,2025-01-31,SL,1,1
T126,KOL,HYD,2025-05-07,2025-01-21,SL,1,1
T128,KOL,JU,2025-11-15,2025-08-19,SL,1,1
T134,SBC,JU,2025-07-19,2025-03-25,SL,1,1
T127,HYD,CSTM,2025-04-11,2025-04-07,2A,1,0
T110,MAS,SBC,2025-03-29,2025-03-17,1A,1,0
T101,JU,MAS,2025-01-12,2024-09-28,3A,1,1
T118,MAS,BCT,2025-06-16,2025-02-26,SL,1,1
T133,BCT,PUNE,2025-09-24,2025-08-03,1A,1,1
T131,MAS,CSTM,2025-02-01,2024-11-12,SL,1,1
T132,NDLS,BCT,2025-09-03,2025-06-07,1A,1,1
T106,BCT,JU,2025-03-29,2024-12-04,3A,1,1
T114,BCT,NDLS,2025-05-26,2025-05-12,SL,1,0
T133,PUNE,CSTM,2025-05-26,2025-03-22,1A,1,1
T100,KOL,BCT,2025-02-06,2025-01-22,SL,1,0
T119,SBC,LKO,2025-11-24,2025-09-15,SL,1,1
T136,JU,NDLS,2025-11-02,2025-08-18,SL,1,0
T131,NDLS,HYD,2025-09-13,2025-05-23,2A,1,1
T121,MAS,BCT,2025-09-29,2025-07-07,SL,1,1
T103,JU,KOL,2025-07-25,2025-07-02,SL,1,0
T125,SBC,LKO,2025-07-17,2025-06-08,2A,1,0
T112,SBC,BCT,2025-01-12,2024-11-01,SL,1,0
T134,CSTM,LKO,2025-04-01,2024-12-26,SL,1,0
T106,MAS,NDLS,2025-08-30,2025-05-07,SL,1,0
T136,JU,CSTM,2025-04-18,2025-01-08,SL,1,1
T131,BCT,JU,2025-04-17,2025-01-19,3A,1,1
T102,LKO,MAS,2025-05-13,2025-05-12,SL,1,0
T123,LKO,SBC,2025-11-26,2025-11-24,2A,1,0
T136,KOL,MAS,2025-05-09,2025-05-08,SL,1,0
T121,CSTM,KOL,2025-04-26,2025-01-09,SL,1,1
T135,JU,LKO,2025-03-20,2025-01-17,3A,1,1
T103,LKO,BCT,2025-12-04,2025-11-11,SL,1,0
T125,BCT,MAS,2025-01-20,2024-12-16,SL,1,1
T127,PUNE,NDLS,2025-06-04,2025-03-10,3A,1,0
T128,PUNE,KOL,2025-07-02,2025-03-28,3A,1,1
T130,NDLS,BCT,2025-08-10,2025-07-27,2A,1,1
T107,NDLS,JU,2025-06-17,2025-03-02,SL,1,1
T133,NDLS,CSTM,2025-08-01,2025-05-06,3A,1,0
T116,NDLS,BCT,2025-07-29,2025-05-23,3A,1,1
T107,BCT,SBC,2025-12-04,2025-10-22,3A,1,0
T102,BCT,KOL,2025-10-30,2025-10-24,2A,1,0
T101,CSTM,KOL,2025-04-21,2025-02-25,SL,1,0
T131,SBC,KOL,2025-04-25,2025-01-01,1A,1,1
T114,BCT,NDLS,2025-03-26,2025-02-07,SL,1,1
T137,MAS,JU,2025-10-03,2025-08-14,3A,1,1
T103,NDLS,JU,2025-07-27,2025-05-16,SL,1,0
T109,HYD,PUNE,2025-12-29,2025-10-16,SL,1,1
T133,NDLS,BCT,2025-11-15,2025-09-16,SL,1,1
T134,MAS,SBC,2025-11-06,2025-08-18,2A,1,0
T116,SBC,LKO,2025-02-04,2024-12-20,2A,1,1
T139,NDLS,MAS,2025-02-14,2024-10-19,SL,1,1
T107,BCT,PUNE,2025-02-19,2025-01-27,1A,1,0
T121,SBC,PUNE,2025-03-28,2024-12-13,2A,1,0
T133,NDLS,SBC,2025-11-24,2025-09-11,SL,1,1
T102,PUNE,NDLS,2025-09-05,2025-06-09,3A,1,1
T116,LKO,KOL,2025-10-02,2025-09-15,SL,1,1
T121,MAS,SBC,2025-01-31,2024-10-28,3A,1,1
T135,LKO,HYD,2025-05-11,2025-02-07,SL,1,1
T108,JU,NDLS,2025-02-22,2024-11-09,3A,1,1
T100,NDLS,HYD,2025-12-10,2025-10-25,SL,1,0
T107,BCT,CSTM,2025-09-05,2025-07-29,SL,1,1
T137,LKO,HYD,2025-02-28,2024-12-18,SL,1,1
T122,BCT,KOL,2025-10-27,2025-10-15,3A,1,0
T122,CSTM,KOL,2025-06-17,2025-04-15,SL,1,1
T108,CSTM,BCT,2025-02-14,2024-12-13,SL,1,1
T116,HYD,LKO,2025-05-18,2025-03-23,SL,1,0
T115,CSTM,JU,2025-10-27,2025-07-07,SL,1,1
T138,SBC,BCT,2025-12-06,2025-10-20,3A,1,1
T131,HYD,PUNE,2025-10-18,2025-10-04,SL,1,1
T129,MAS,SBC,2025-03-28,2024-12-17,2A,1,0
T138,HYD,PUNE,2025-10-02,2025-06-16,SL,1,1
T131,MAS,LKO,2025-07-14,2025-07-08,3A,1,0
T113,HYD,NDLS,2025-05-04,2025-01-16,SL,1,1
T109,CSTM,PUNE,2025-04-09,2025-01-07,3A,1,1
T104,PUNE,CSTM,2025-01-09,2024-10-16,2A,1,1
T102,HYD,CSTM,2025-06-02,2025-04-22,SL,1,0
T127,MAS,PUNE,2025-10-28,2025-07-30,SL,1,1
T132,SBC,JU,2025-07-13,2025-05-06,2A,1,1
T106,MAS,SBC,2025-03-17,2024-11-25,SL,1,1
T111,CSTM,MAS,2025-03-06,2025-01-31,3A,1,0
T120,BCT,PUNE,2025-01-08,2024-10-27,SL,1,0
T127,PUNE,BCT,2025-08-04,2025-05-03,3A,1,1
T133,NDLS,PUNE,2025-05-17,2025-05-16,SL,1,0
T113,LKO,BCT,2025-03-07,2025-02-15,3A,1,0
T138,MAS,JU,2025-11-18,2025-11-07,3A,1,0
T117,HYD,BCT,2025-05-31,2025-05-20,2A,1,0
T132,PUNE,CSTM,2025-03-22,2025-03-18,1A,1,1
T130,SBC,KOL,2025-11-10,2025-11-01,3A,1,0
T135,BCT,KOL,2025-05-19,2025-02-26,SL,1,0
T126,KOL,BCT,2025-01-16,2024-12-10,SL,1,1
T102,LKO,BCT,2025-08-23,2025-05-05,2A,1,1
T116,PUNE,CSTM,2025-09-29,2025-07-26,SL,1,1
T100,BCT,NDLS,2025-12-23,2025-10-23,SL,1,0
T110,NDLS,LKO,2025-12-17,2025-11-10,3A,1,1
T132,BCT,PUNE,2025-11-30,2025-11-14,3A,1,0
T123,HYD,MAS,2025-02-01,2024-10-28,1A,1,1
T104,JU,MAS,2025-04-06,2024-12-31,SL,1,1
T105,SBC,BCT,2025-01-22,2024-10-10,SL,1,0
T108,KOL,JU,2025-04-28,2025-02-25,SL,1,1
T135,HYD,SBC,2025-08-21,2025-05-11,3A,1,1
T135,HYD,MAS,2025-03-13,2024-12-18,2A,1,1
T109,JU,PUNE,2025-05-31,2025-04-27,SL,1,1
T128,NDLS,BCT,2025-01-23,2024-12-26,SL,1,0
T125,JU,PUNE,2025-08-05,2025-05-24,SL,1,1
T107,PUNE,CSTM,2025-06-04,2025-05-25,3A,1,1
T119,KOL,SBC,2025-08-03,2025-07-16,3A,1,1
T107,JU,NDLS,2025-05-13,2025-03-09,3A,1,0
T128,MAS,LKO,2025-11-16,2025-09-08,3A,1,1
T100,NDLS,HYD,2025-04-06,2024-12-30,3A,1,1
T121,PUNE,MAS,2025-02-28,2025-01-23,SL,1,0
T114,LKO,KOL,2025-05-12,2025-02-25,SL,1,1
T139,NDLS,SBC,2025-02-18,2024-11-04,SL,1,1
T110,BCT,KOL,2025-06-28,2025-03-29,SL,1,0
T109,SBC,NDLS,2025-05-23,2025-03-23,SL,1,0
T125,PUNE,LKO,2025-10-29,2025-09-16,3A,1,0
T123,HYD,MAS,2025-03-11,2024-12-08,3A,1,1
T111,CSTM,HYD,2025-03-12,2024-11-25,SL,1,1
T130,PUNE,SBC,2025-04-26,2025-01-02,SL,1,1
T114,BCT,KOL,2025-07-09,2025-03-14,SL,1,1
T102,NDLS,SBC,2025-03-02,2024-11-21,SL,1,1
T134,NDLS,SBC,2025-05-20,2025-03-03,SL,1,1
T110,LKO,MAS,2025-01-02,2024-10-11,SL,1,1
T130,LKO,NDLS,2025-05-24,2025-03-07,SL,1,1
T116,CSTM,JU,2025-08-22,2025-06-22,3A,1,1
T131,KOL,NDLS,2025-01-08,2024-09-26,SL,1,1
T102,MAS,LKO,2025-03-28,2025-03-15,2A,1,1
T123,HYD,NDLS,2025-03-22,2025-03-02,3A,1,0
T127,PUNE,HYD,2025-09-20,2025-08-28,SL,1,0
T117,LKO,HYD,2025-08-03,2025-06-19,3A,1,0
T107,JU,LKO,2025-08-26,2025-08-19,SL,1,0
T114,KOL,BCT,2025-07-17,2025-06-06,SL,1,1
T114,SBC,BCT,2025-08-18,2025-07-30,2A,1,1
T117,NDLS,CSTM,2025-06-11,2025-03-29,2A,1,1
T116,BCT,SBC,2025-08-13,2025-06-07,SL,1,1
T116,PUNE,KOL,2025-10-15,2025-07-08,SL,1,1
T107,NDLS,PUNE,2025-12-21,2025-10-03,3A,1,1
T124,CSTM,LKO,2025-07-08,2025-05-14,3A,1,1
T115,KOL,SBC,2025-03-03,2024-12-29,2A,1,1
T117,CSTM,NDLS,2025-06-20,2025-03-06,SL,1,1
T104,PUNE,MAS,2025-02-23,2025-01-01,2A,1,0
T137,JU,MAS,2025-09-14,2025-07-10,SL,1,0
T107,HYD,NDLS,2025-12-04,2025-10-19,2A,1,1
T103,LKO,BCT,2025-09-25,2025-06-04,SL,1,1
T125,SBC,PUNE,2025-04-13,2025-03-07,2A,1,1
T100,JU,PUNE,2025-08-15,2025-06-13,SL,1,1
T138,LKO,JU,2025-04-22,2025-02-19,SL,1,1
T133,JU,PUNE,2025-07-09,2025-04-15,SL,1,1
T130,SBC,JU,2025-11-18,2025-10-04,SL,1,1
T139,CSTM,NDLS,2025-08-29,2025-06-12,SL,1,0
T122,HYD,KOL,2025-07-22,2025-06-10,2A,1,1
T116,JU,CSTM,2025-09-14,2025-09-03,SL,1,0
T115,SBC,PUNE,2025-09-15,2025-06-08,3A,1,1
T118,JU,HYD,2025-03-26,2024-12-13,3A,1,0
T110,SBC,BCT,2025-10-12,2025-08-11,SL,1,1
T109,BCT,HYD,2025-01-10,2024-09-28,SL,1,1
T135,CSTM,MAS,2025-04-27,2025-02-25,SL,1,1
T100,PUNE,BCT,2025-12-02,2025-08-17,2A,1,0
T124,PUNE,SBC,2025-12-04,2025-11-08,SL,1,0
T112,BCT,CSTM,2025-11-12,2025-10-02,2A,1,0
T121,HYD,SBC,2025-05-22,2025-03-27,3A,1,1
T130,PUNE,LKO,2025-07-04,2025-03-19,3A,1,1
T124,NDLS,KOL,2025-03-03,2025-01-06,SL,1,0
T127,MAS,JU,2025-01-12,2024-10-20,SL,1,1
T119,CSTM,KOL,2025-12-16,2025-12-05,2A,1,0
T136,HYD,SBC,2025-08-22,2025-08-07,3A,1,0
T125,SBC,MAS,2025-10-07,2025-08-18,SL,1,1
T125,HYD,KOL,2025-10-24,2025-10-08,3A,1,0
T115,KOL,JU,2025-07-06,2025-04-17,SL,1,1
T104,LKO,PUNE,2025-03-18,2024-12-05,SL,1,0
T126,HYD,MAS,2025-08-18,2025-07-13,2A,1,0
T135,BCT,LKO,2025-05-29,2025-02-15,2A,1,1
T122,HYD,LKO,2025-11-02,2025-10-11,SL,1,0
T131,PUNE,MAS,2025-11-22,2025-11-14,SL,1,0
T115,CSTM,PUNE,2025-09-01,2025-05-19,SL,1,1
T132,HYD,MAS,2025-10-29,2025-07-14,SL,1,0
T138,KOL,NDLS,2025-04-06,2025-03-18,SL,1,0
T104,CSTM,NDLS,2025-04-15,2025-02-16,SL,1,1
T101,PUNE,KOL,2025-01-15,2025-01-09,SL,1,0
T114,JU,NDLS,2025-12-21,2025-09-09,1A,1,1
T108,SBC,JU,2025-09-02,2025-08-09,SL,1,0
T123,HYD,CSTM,2025-04-28,2025-03-14,3A,1,1
T131,CSTM,BCT,2025-06-09,2025-02-14,SL,1,0
T110,SBC,CSTM,2025-05-17,2025-05-07,3A,1,0
T104,PUNE,HYD,2025-12-27,2025-10-10,SL,1,0
T114,BCT,HYD,2025-12-31,2025-11-28,2A,1,0
T110,KOL,BCT,2025-12-09,2025-08-31,SL,1,0
T135,NDLS,SBC,2025-04-18,2025-03-07,SL,1,0
T131,SBC,JU,2025-07-11,2025-06-26,2A,1,0
T138,BCT,HYD,2025-08-16,2025-07-07,SL,1,1
T139,JU,BCT,2025-08-22,2025-06-08,SL,1,1
T134,MAS,HYD,2025-04-06,2025-03-27,SL,1,1
T120,HYD,LKO,2025-10-23,2025-08-31,SL,1,0
T109,CSTM,MAS,2025-03-09,2024-12-01,SL,1,0
T110,BCT,MAS,2025-12-24,2025-11-11,2A,1,1
T116,BCT,NDLS,2025-11-24,2025-10-01,2A,1,0
T133,MAS,NDLS,2025-04-02,2024-12-15,3A,1,0
T135,BCT,HYD,2025-06-20,2025-06-17,2A,1,0
T131,HYD,MAS,2025-08-17,2025-05-06,SL,1,0
T111,KOL,BCT,2025-08-30,2025-07-08,3A,1,1
T138,BCT,PUNE,2025-10-08,2025-08-09,SL,1,1
T100,CSTM,LKO,2025-11-20,2025-11-08,SL,1,0
T137,KOL,PUNE,2025-11-16,2025-09-10,SL,1,1
T113,SBC,NDLS,2025-12-04,2025-09-23,3A,1,1
T101,LKO,HYD,2025-05-09,2025-01-28,SL,1,1
T107,HYD,SBC,2025-05-21,2025-04-08,2A,1,1
T133,PUNE,KOL,2025-04-06,2025-01-15,3A,1,1
T103,KOL,NDLS,2025-01-12,2024-10-23,SL,1,1
T123,NDLS,BCT,2025-10-17,2025-10-15,SL,1,0
T121,KOL,CSTM,2025-02-20,2025-01-12,3A,1,0
T113,MAS,LKO,2025-12-02,2025-09-27,SL,1,1
T132,JU,HYD,2025-01-10,2024-12-09,3A,1,0
T128,LKO,BCT,2025-03-17,2024-12-04,SL,1,1
T119,CSTM,SBC,2025-07-18,2025-07-16,2A,1,0
T105,MAS,PUNE,2025-01-08,2024-12-20,3A,1,0
T114,CSTM,MAS,2025-03-27,2025-01-13,3A,1,1
T117,HYD,MAS,2025-03-30,2025-02-19,3A,1,1
T129,LKO,KOL,2025-11-16,2025-10-14,2A,1,0
T106,NDLS,MAS,2025-10-21,2025-07-04,SL,1,1
T134,BCT,LKO,2025-03-04,2024-11-17,SL,1,1
T100,MAS,KOL,2025-03-29,2025-02-24,SL,1,0
T117,PUNE,LKO,2025-10-25,2025-09-21,SL,1,1
T113,KOL,JU,2025-08-06,2025-04-12,2A,1,1
T135,KOL,PUNE,2025-05-15,2025-04-23,SL,1,0
T108,MAS,CSTM,2025-08-22,2025-08-14,SL,1,0
T101,LKO,HYD,2025-07-10,2025-04-29,SL,1,1
T133,NDLS,SBC,2025-09-08,2025-07-09,SL,1,1
T126,BCT,MAS,2025-03-12,2025-02-22,3A,1,0
T131,CSTM,KOL,2025-11-04,2025-08-23,1A,1,0
T124,LKO,MAS,2025-03-08,2025-02-15,2A,1,0
T113,JU,HYD,2025-05-11,2025-01-29,SL,1,1
T137,PUNE,JU,2025-12-31,2025-11-18,2A,1,0
T126,CSTM,PUNE,2025-04-11,2025-02-14,2A,1,1
T115,LKO,HYD,2025-04-11,2025-04-03,3A,1,0
T111,JU,LKO,2025-06-14,2025-05-21,3A,1,0
T112,KOL,JU,2025-03-15,2025-02-03,SL,1,1
T139,LKO,MAS,2025-01-21,2024-10-17,SL,1,1
T118,PUNE,CSTM,2025-04-23,2025-04-01,SL,1,0
T114,MAS,HYD,2025-09-19,2025-08-02,3A,1,0
T114,MAS,BCT,2025-04-27,2025-01-20,3A,1,0
T125,KOL,JU,2025-04-24,2025-03-18,2A,1,1
T134,HYD,MAS,2025-07-05,2025-04-01,2A,1,1
T124,HYD,CSTM,2025-03-07,2025-03-03,SL,1,0
T134,JU,BCT,2025-06-03,2025-04-30,SL,1,1
T110,KOL,LKO,2025-12-12,2025-12-04,SL,1,1
T121,KOL,SBC,2025-10-16,2025-10-13,2A,1,0
T100,SBC,NDLS,2025-04-12,2025-03-31,3A,1,0
T117,JU,LKO,2025-09-15,2025-08-23,SL,1,0
T136,KOL,MAS,2025-08-08,2025-06-16,SL,1,0
T102,LKO,HYD,2025-01-12,2024-12-13,SL,1,1
T139,PUNE,JU,2025-07-04,2025-03-28,3A,1,1
T119,JU,MAS,2025-02-22,2024-10-29,SL,1,1
T116,BCT,LKO,2025-10-20,2025-10-04,SL,1,1
T117,LKO,NDLS,2025-12-11,2025-10-15,SL,1,1
T112,MAS,PUNE,2025-01-30,2024-10-25,SL,1,1
T104,PUNE,CSTM,2025-07-26,2025-06-05,3A,1,1
T120,KOL,CSTM,2025-05-22,2025-05-03,SL,1,1
T115,KOL,CSTM,2025-09-12,2025-07-19,3A,1,1
T123,MAS,CSTM,2025-07-21,2025-07-01,SL,1,1
T132,CSTM,BCT,2025-09-22,2025-07-05,1A,1,1
T135,HYD,PUNE,2025-09-28,2025-07-12,SL,1,0
T131,MAS,JU,2025-11-08,2025-09-09,SL,1,1
T104,BCT,HYD,2025-07-18,2025-05-29,3A,1,0
T126,MAS,PUNE,2025-09-13,2025-09-05,3A,1,0
T128,SBC,KOL,2025-11-21,2025-10-25,3A,1,0
T122,NDLS,LKO,2025-12-18,2025-10-30,SL,1,0
T138,PUNE,SBC,2025-02-26,2025-01-14,2A,1,1
T131,BCT,KOL,2025-02-22,2025-02-10,3A,1,0
T105,CSTM,SBC,2025-07-27,2025-05-01,SL,1,1
T139,BCT,MAS,2025-04-01,2025-01-03,2A,1,0
T129,MAS,JU,2025-07-29,2025-05-31,3A,1,1
T137,LKO,MAS,2025-08-29,2025-08-03,1A,1,0
T121,NDLS,KOL,2025-03-27,2025-02-15,3A,1,0
T104,MAS,LKO,2025-03-15,2024-11-25,SL,1,1
T114,LKO,CSTM,2025-05-21,2025-02-11,2A,1,1
T131,SBC,CSTM,2025-02-23,2025-01-24,SL,1,1
T123,MAS,CSTM,2025-12-26,2025-10-27,3A,1,1
T122,MAS,LKO,2025-03-07,2025-03-04,2A,1,0
T136,NDLS,SBC,2025-05-02,2025-05-01,3A,1,1
T139,MAS,JU,2025-06-09,2025-03-25,SL,1,1
T118,HYD,KOL,2025-01-28,2024-11-24,3A,1,1
T123,KOL,MAS,2025-06-08,2025-02-13,3A,1,1
T118,PUNE,MAS,2025-10-22,2025-09-19,3A,1,1
T103,PUNE,CSTM,2025-12-30,2025-10-05,SL,1,1
T110,NDLS,JU,2025-08-05,2025-04-12,SL,1,1
T124,BCT,MAS,2025-07-23,2025-04-24,3A,1,1
T112,NDLS,CSTM,2025-04-02,2025-04-01,SL,1,0
T131,JU,NDLS,2025-09-20,2025-07-11,3A,1,1
T104,PUNE,LKO,2025-12-21,2025-10-15,SL,1,0
T115,HYD,PUNE,2025-01-10,2024-10-17,3A,1,1
T100,CSTM,JU,2025-01-28,2025-01-09,SL,1,0
T113,CSTM,KOL,2025-07-25,2025-06-23,SL,1,0
T100,BCT,HYD,2025-01-20,2025-01-09,SL,1,1
T111,MAS,CSTM,2025-05-12,2025-03-06,SL,1,0
T103,JU,BCT,2025-02-28,2025-02-27,SL,1,0
T133,CSTM,PUNE,2025-08-31,2025-07-10,SL,1,1
T125,CSTM,LKO,2025-02-14,2024-10-27,SL,1,1
T133,JU,NDLS,2025-11-23,2025-10-14,SL,1,0
T100,BCT,SBC,2025-01-22,2025-01-09,3A,1,1
T117,HYD,JU,2025-01-05,2024-09-24,3A,1,1
T126,BCT,CSTM,2025-02-04,2024-11-20,SL,1,1
T122,LKO,CSTM,2025-08-07,2025-05-16,2A,1,1
T124,NDLS,JU,2025-06-01,2025-05-20,3A,1,0
T105,KOL,CSTM,2025-07-31,2025-06-19,1A,1,0
T132,CSTM,LKO,2025-08-19,2025-07-22,3A,1,0
T111,KOL,HYD,2025-03-17,2025-03-12,3A,1,0
T107,BCT,KOL,2025-03-27,2024-11-30,SL,1,0
T115,LKO,NDLS,2025-08-11,2025-06-02,3A,1,1
T117,BCT,NDLS,2025-09-21,2025-06-22,SL,1,0
T119,KOL,JU,2025-11-24,2025-09-18,SL,1,0
T134,LKO,CSTM,2025-04-26,2025-02-04,SL,1,0
T101,JU,CSTM,2025-05-18,2025-04-11,SL,1,0
T103,LKO,MAS,2025-04-26,2025-03-31,3A,1,0
T113,CSTM,NDLS,2025-05-08,2025-04-18,2A,1,1
T126,BCT,PUNE,2025-10-31,2025-08-26,SL,1,1
T139,PUNE,HYD,2025-10-29,2025-10-17,3A,1,1
T104,BCT,KOL,2025-05-21,2025-02-25,2A,1,0
T102,KOL,BCT,2025-04-10,2025-03-09,3A,1,1
T135,KOL,HYD,2025-07-25,2025-07-19,3A,1,0
T105,KOL,LKO,2025-07-13,2025-06-08,SL,1,0
T108,KOL,CSTM,2025-08-08,2025-05-15,3A,1,1
T136,MAS,KOL,2025-03-14,2025-01-08,SL,1,0
T101,PUNE,MAS,2025-12-19,2025-11-09,SL,1,1
T106,LKO,MAS,2025-01-05,2024-11-11,3A,1,1
T102,SBC,CSTM,2025-11-15,2025-08-27,3A,1,1
T105,LKO,BCT,2025-08-14,2025-07-01,SL,1,0
T123,PUNE,SBC,2025-07-15,2025-07-07,3A,1,1
T105,BCT,NDLS,2025-01-29,2024-11-28,SL,1,1
T135,CSTM,HYD,2025-03-18,2025-02-24,SL,1,1
T133,LKO,NDLS,2025-08-12,2025-05-26,SL,1,1
T118,NDLS,HYD,2025-12-18,2025-11-29,SL,1,0
T117,KOL,BCT,2025-11-18,2025-11-05,SL,1,1
T107,PUNE,MAS,2025-12-19,2025-12-06,1A,1,0
T136,HYD,KOL,2025-07-12,2025-04-14,SL,1,1
T128,CSTM,MAS,2025-02-14,2024-11-19,2A,1,1
T123,JU,HYD,2025-05-06,2025-03-14,1A,1,1
T110,MAS,HYD,2025-05-11,2025-02-25,SL,1,1
T131,PUNE,SBC,2025-01-13,2024-12-20,3A,1,0
T128,SBC,MAS,2025-03-10,2024-12-16,3A,1,1
T110,MAS,NDLS,2025-11-20,2025-09-02,SL,1,1
T118,LKO,BCT,2025-10-31,2025-09-17,3A,1,0
T132,JU,HYD,2025-03-29,2025-01-26,SL,1,0
T101,BCT,CSTM,2025-05-30,2025-03-04,SL,1,1
T104,MAS,JU,2025-03-10,2025-02-16,SL,1,1
T105,KOL,MAS,2025-03-02,2024-11-20,SL,1,1
T111,NDLS,BCT,2025-09-28,2025-07-26,SL,1,0
T111,HYD,PUNE,2025-06-29,2025-04-09,3A,1,1
T138,SBC,CSTM,2025-08-03,2025-05-22,SL,1,1
T106,CSTM,KOL,2025-09-20,2025-06-06,SL,1,1
